year ,station_name,station_id,latitude,longitude,swe_average
1999,Cascade,386,37.65083,-107.80602,1.7
2000,Cascade,386,37.65083,-107.80602,2.2
2001,Cascade,386,37.65083,-107.80602,3.6
2002,Cascade,386,37.65083,-107.80602,1.2
2003,Cascade,386,37.65083,-107.80602,1.8
2004,Cascade,386,37.65083,-107.80602,3
2005,Cascade,386,37.65083,-107.80602,5.1
2006,Cascade,386,37.65083,-107.80602,1.8
2007,Cascade,386,37.65083,-107.80602,1.8
2008,Cascade,386,37.65083,-107.80602,5.6
2009,Cascade,386,37.65083,-107.80602,3.4
2010,Cascade,386,37.65083,-107.80602,3.9
2011,Cascade,386,37.65083,-107.80602,3.8
2012,Cascade,386,37.65083,-107.80602,1.9
2013,Cascade,386,37.65083,-107.80602,2.5
2014,Cascade,386,37.65083,-107.80602,2.4
2015,Cascade,386,37.65083,-107.80602,1.3
2016,Cascade,386,37.65083,-107.80602,3
2017,Cascade,386,37.65083,-107.80602,4.2
2018,Cascade,386,37.65083,-107.80602,0.6
2019,Cascade,386,37.65083,-107.80602,4.9
2020,Cascade,386,37.65083,-107.80602,3.5
2021,Cascade,386,37.65083,-107.80602,2.2
2022,Cascade,386,37.65083,-107.80602,4.1
1990,Cascade #2,387,37.65751,-107.80287,0.5
1991,Cascade #2,387,37.65751,-107.80287,2.7
1992,Cascade #2,387,37.65751,-107.80287,2.2
1993,Cascade #2,387,37.65751,-107.80287,5.1
1994,Cascade #2,387,37.65751,-107.80287,3
1995,Cascade #2,387,37.65751,-107.80287,2.9
1996,Cascade #2,387,37.65751,-107.80287,3
1997,Cascade #2,387,37.65751,-107.80287,6.9
1998,Cascade #2,387,37.65751,-107.80287,2
1999,Cascade #2,387,37.65751,-107.80287,1.2
2000,Cascade #2,387,37.65751,-107.80287,1.9
2001,Cascade #2,387,37.65751,-107.80287,2.7
2002,Cascade #2,387,37.65751,-107.80287,1.4
2003,Cascade #2,387,37.65751,-107.80287,1.5
2004,Cascade #2,387,37.65751,-107.80287,2.2
2005,Cascade #2,387,37.65751,-107.80287,4.2
2006,Cascade #2,387,37.65751,-107.80287,1.6
2007,Cascade #2,387,37.65751,-107.80287,1.8
2008,Cascade #2,387,37.65751,-107.80287,4.3
2009,Cascade #2,387,37.65751,-107.80287,2.7
2010,Cascade #2,387,37.65751,-107.80287,3.7
2011,Cascade #2,387,37.65751,-107.80287,3
2012,Cascade #2,387,37.65751,-107.80287,1.6
2013,Cascade #2,387,37.65751,-107.80287,2
2014,Cascade #2,387,37.65751,-107.80287,1.8
2015,Cascade #2,387,37.65751,-107.80287,1.1
2016,Cascade #2,387,37.65751,-107.80287,2.1
2017,Cascade #2,387,37.65751,-107.80287,3
2018,Cascade #2,387,37.65751,-107.80287,0.7
2019,Cascade #2,387,37.65751,-107.80287,3.6
2020,Cascade #2,387,37.65751,-107.80287,2.7
2021,Cascade #2,387,37.65751,-107.80287,1.5
2022,Cascade #2,387,37.65751,-107.80287,2.2
2023,Cascade #2,387,37.65751,-107.80287,4.3
2024,Cascade #2,387,37.65751,-107.80287,2.2
2024,Castle Peak,1326,39.00074,-106.83912,3.5
2007,Chapman Tunnel,1101,39.2621,-106.62944,1.3
2008,Chapman Tunnel,1101,39.2621,-106.62944,7.4
2009,Chapman Tunnel,1101,39.2621,-106.62944,5
2010,Chapman Tunnel,1101,39.2621,-106.62944,3.3
2011,Chapman Tunnel,1101,39.2621,-106.62944,7.4
2012,Chapman Tunnel,1101,39.2621,-106.62944,2.2
2013,Chapman Tunnel,1101,39.2621,-106.62944,3.3
2014,Chapman Tunnel,1101,39.2621,-106.62944,4.9
2015,Chapman Tunnel,1101,39.2621,-106.62944,4.1
2016,Chapman Tunnel,1101,39.2621,-106.62944,5.1
2017,Chapman Tunnel,1101,39.2621,-106.62944,5.7
2018,Chapman Tunnel,1101,39.2621,-106.62944,3.8
2019,Chapman Tunnel,1101,39.2621,-106.62944,7.1
2020,Chapman Tunnel,1101,39.2621,-106.62944,5.1
2021,Chapman Tunnel,1101,39.2621,-106.62944,3.8
2022,Chapman Tunnel,1101,39.2621,-106.62944,5.3
2023,Chapman Tunnel,1101,39.2621,-106.62944,5.1
2024,Chapman Tunnel,1101,39.2621,-106.62944,5.6
1981,Cochetopa Pass,1059,38.16273,-106.5988,2.1
1982,Cochetopa Pass,1059,38.16273,-106.5988,3.5
1983,Cochetopa Pass,1059,38.16273,-106.5988,2.9
1984,Cochetopa Pass,1059,38.16273,-106.5988,6.9
1985,Cochetopa Pass,1059,38.16273,-106.5988,3.8
1986,Cochetopa Pass,1059,38.16273,-106.5988,3.1
1987,Cochetopa Pass,1059,38.16273,-106.5988,5.7
1988,Cochetopa Pass,1059,38.16273,-106.5988,3.8
1989,Cochetopa Pass,1059,38.16273,-106.5988,4.1
1990,Cochetopa Pass,1059,38.16273,-106.5988,1.9
1991,Cochetopa Pass,1059,38.16273,-106.5988,3.2
1992,Cochetopa Pass,1059,38.16273,-106.5988,4.4
1993,Cochetopa Pass,1059,38.16273,-106.5988,4.7
1994,Cochetopa Pass,1059,38.16273,-106.5988,2.5
1995,Cochetopa Pass,1059,38.16273,-106.5988,3.3
1996,Cochetopa Pass,1059,38.16273,-106.5988,4.4
1997,Cochetopa Pass,1059,38.16273,-106.5988,5.3
1998,Cochetopa Pass,1059,38.16273,-106.5988,4.2
1999,Cochetopa Pass,1059,38.16273,-106.5988,1.7
2000,Cochetopa Pass,1059,38.16273,-106.5988,2.5
2001,Cochetopa Pass,1059,38.16273,-106.5988,4.6
2002,Cochetopa Pass,1059,38.16273,-106.5988,1.7
2003,Cochetopa Pass,1059,38.16273,-106.5988,3.3
2004,Cochetopa Pass,1059,38.16273,-106.5988,2
2005,Cochetopa Pass,1059,38.16273,-106.5988,1.2
2006,Cochetopa Pass,1059,38.16273,-106.5988,1
2007,Cochetopa Pass,1059,38.16273,-106.5988,1
2008,Cochetopa Pass,1059,38.16273,-106.5988,1.6
2009,Cochetopa Pass,1059,38.16273,-106.5988,1.1
2010,Cochetopa Pass,1059,38.16273,-106.5988,1
2011,Cochetopa Pass,1059,38.16273,-106.5988,1
2012,Cochetopa Pass,1059,38.16273,-106.5988,0.6
2013,Cochetopa Pass,1059,38.16273,-106.5988,0.7
2014,Cochetopa Pass,1059,38.16273,-106.5988,1.4
2015,Cochetopa Pass,1059,38.16273,-106.5988,1.2
2016,Cochetopa Pass,1059,38.16273,-106.5988,1.5
2017,Cochetopa Pass,1059,38.16273,-106.5988,1.2
2018,Cochetopa Pass,1059,38.16273,-106.5988,0.6
2019,Cochetopa Pass,1059,38.16273,-106.5988,2.1
2020,Cochetopa Pass,1059,38.16273,-106.5988,2
2021,Cochetopa Pass,1059,38.16273,-106.5988,1.5
2022,Cochetopa Pass,1059,38.16273,-106.5988,0.9
2023,Cochetopa Pass,1059,38.16273,-106.5988,1.3
2024,Cochetopa Pass,1059,38.16273,-106.5988,1.4
1980,Columbine,408,40.39591,-106.60437,0.9
1981,Columbine,408,40.39591,-106.60437,2.9
1982,Columbine,408,40.39591,-106.60437,12.3
1983,Columbine,408,40.39591,-106.60437,9.8
1984,Columbine,408,40.39591,-106.60437,11
1985,Columbine,408,40.39591,-106.60437,8.6
1986,Columbine,408,40.39591,-106.60437,8.6
1987,Columbine,408,40.39591,-106.60437,3.8
1988,Columbine,408,40.39591,-106.60437,8.6
1989,Columbine,408,40.39591,-106.60437,7.3
1990,Columbine,408,40.39591,-106.60437,7.3
1991,Columbine,408,40.39591,-106.60437,7.9
1992,Columbine,408,40.39591,-106.60437,5.4
1993,Columbine,408,40.39591,-106.60437,8.6
1994,Columbine,408,40.39591,-106.60437,6.9
1995,Columbine,408,40.39591,-106.60437,8.6
1996,Columbine,408,40.39591,-106.60437,12.6
1997,Columbine,408,40.39591,-106.60437,11
1998,Columbine,408,40.39591,-106.60437,6.5
1999,Columbine,408,40.39591,-106.60437,6.4
2000,Columbine,408,40.39591,-106.60437,8.4
2001,Columbine,408,40.39591,-106.60437,6.7
2002,Columbine,408,40.39591,-106.60437,4.9
2003,Columbine,408,40.39591,-106.60437,7.4
2004,Columbine,408,40.39591,-106.60437,5.8
2005,Columbine,408,40.39591,-106.60437,6.2
2006,Columbine,408,40.39591,-106.60437,10.3
2007,Columbine,408,40.39591,-106.60437,4.7
2008,Columbine,408,40.39591,-106.60437,8.8
2009,Columbine,408,40.39591,-106.60437,8.4
2010,Columbine,408,40.39591,-106.60437,6.8
2011,Columbine,408,40.39591,-106.60437,14.4
2012,Columbine,408,40.39591,-106.60437,4.1
2013,Columbine,408,40.39591,-106.60437,6.6
2014,Columbine,408,40.39591,-106.60437,11.2
2015,Columbine,408,40.39591,-106.60437,5.2
2016,Columbine,408,40.39591,-106.60437,7.5
2017,Columbine,408,40.39591,-106.60437,7.4
2018,Columbine,408,40.39591,-106.60437,6.9
2019,Columbine,408,40.39591,-106.60437,9
2020,Columbine,408,40.39591,-106.60437,9.5
2021,Columbine,408,40.39591,-106.60437,6
2022,Columbine,408,40.39591,-106.60437,6.8
2023,Columbine,408,40.39591,-106.60437,9.1
2024,Columbine,408,40.39591,-106.60437,7.5
1986,Columbine Pass,409,38.41819,-108.38313,2.4
1987,Columbine Pass,409,38.41819,-108.38313,5.1
1988,Columbine Pass,409,38.41819,-108.38313,3.6
1989,Columbine Pass,409,38.41819,-108.38313,3.9
1990,Columbine Pass,409,38.41819,-108.38313,1.7
1991,Columbine Pass,409,38.41819,-108.38313,6.2
1992,Columbine Pass,409,38.41819,-108.38313,4.9
1993,Columbine Pass,409,38.41819,-108.38313,9.7
1994,Columbine Pass,409,38.41819,-108.38313,4.3
1995,Columbine Pass,409,38.41819,-108.38313,6.5
1996,Columbine Pass,409,38.41819,-108.38313,3.3
1997,Columbine Pass,409,38.41819,-108.38313,7.5
1998,Columbine Pass,409,38.41819,-108.38313,5.1
1999,Columbine Pass,409,38.41819,-108.38313,2.2
2000,Columbine Pass,409,38.41819,-108.38313,4
2001,Columbine Pass,409,38.41819,-108.38313,4.1
2002,Columbine Pass,409,38.41819,-108.38313,3.1
2003,Columbine Pass,409,38.41819,-108.38313,4.4
2004,Columbine Pass,409,38.41819,-108.38313,4.5
2005,Columbine Pass,409,38.41819,-108.38313,8.3
2006,Columbine Pass,409,38.41819,-108.38313,3.6
2007,Columbine Pass,409,38.41819,-108.38313,4
2008,Columbine Pass,409,38.41819,-108.38313,6.3
2009,Columbine Pass,409,38.41819,-108.38313,4.7
2010,Columbine Pass,409,38.41819,-108.38313,6.5
2011,Columbine Pass,409,38.41819,-108.38313,7.5
2012,Columbine Pass,409,38.41819,-108.38313,3.3
2013,Columbine Pass,409,38.41819,-108.38313,4.6
2014,Columbine Pass,409,38.41819,-108.38313,3.2
2015,Columbine Pass,409,38.41819,-108.38313,2.2
2016,Columbine Pass,409,38.41819,-108.38313,6
2017,Columbine Pass,409,38.41819,-108.38313,5.8
2018,Columbine Pass,409,38.41819,-108.38313,1.3
2019,Columbine Pass,409,38.41819,-108.38313,6.6
2020,Columbine Pass,409,38.41819,-108.38313,3.8
2021,Columbine Pass,409,38.41819,-108.38313,3.4
2022,Columbine Pass,409,38.41819,-108.38313,6.2
2023,Columbine Pass,409,38.41819,-108.38313,12.6
2024,Columbine Pass,409,38.41819,-108.38313,4.8
1994,Columbus Basin,904,37.44146,-108.02468,4.8
1995,Columbus Basin,904,37.44146,-108.02468,15.4
1996,Columbus Basin,904,37.44146,-108.02468,8.3
1997,Columbus Basin,904,37.44146,-108.02468,14.2
1998,Columbus Basin,904,37.44146,-108.02468,8.9
1999,Columbus Basin,904,37.44146,-108.02468,8
2000,Columbus Basin,904,37.44146,-108.02468,6
2001,Columbus Basin,904,37.44146,-108.02468,10.4
2002,Columbus Basin,904,37.44146,-108.02468,3.7
2003,Columbus Basin,904,37.44146,-108.02468,7.1
2004,Columbus Basin,904,37.44146,-108.02468,9.5
2005,Columbus Basin,904,37.44146,-108.02468,15.5
2006,Columbus Basin,904,37.44146,-108.02468,5.6
2007,Columbus Basin,904,37.44146,-108.02468,7.3
2008,Columbus Basin,904,37.44146,-108.02468,12.6
2009,Columbus Basin,904,37.44146,-108.02468,8.8
2010,Columbus Basin,904,37.44146,-108.02468,8.7
2011,Columbus Basin,904,37.44146,-108.02468,11
2012,Columbus Basin,904,37.44146,-108.02468,7.3
2013,Columbus Basin,904,37.44146,-108.02468,6.2
2014,Columbus Basin,904,37.44146,-108.02468,6.6
2015,Columbus Basin,904,37.44146,-108.02468,7
2016,Columbus Basin,904,37.44146,-108.02468,8.6
2017,Columbus Basin,904,37.44146,-108.02468,13.2
2018,Columbus Basin,904,37.44146,-108.02468,3.5
2019,Columbus Basin,904,37.44146,-108.02468,15.4
2020,Columbus Basin,904,37.44146,-108.02468,8.2
2021,Columbus Basin,904,37.44146,-108.02468,5
2022,Columbus Basin,904,37.44146,-108.02468,7.1
2023,Columbus Basin,904,37.44146,-108.02468,11.2
2024,Columbus Basin,904,37.44146,-108.02468,7.3
1980,Copeland Lake,412,40.20733,-105.5695,0.1
1981,Copeland Lake,412,40.20733,-105.5695,0.3
1982,Copeland Lake,412,40.20733,-105.5695,0.7
1983,Copeland Lake,412,40.20733,-105.5695,0.9
1984,Copeland Lake,412,40.20733,-105.5695,2.5
1985,Copeland Lake,412,40.20733,-105.5695,0.9
1986,Copeland Lake,412,40.20733,-105.5695,1.5
1987,Copeland Lake,412,40.20733,-105.5695,0.8
1988,Copeland Lake,412,40.20733,-105.5695,1.5
1989,Copeland Lake,412,40.20733,-105.5695,0.9
1990,Copeland Lake,412,40.20733,-105.5695,0.8
1991,Copeland Lake,412,40.20733,-105.5695,0.7
1992,Copeland Lake,412,40.20733,-105.5695,0.7
1993,Copeland Lake,412,40.20733,-105.5695,1.5
1994,Copeland Lake,412,40.20733,-105.5695,1.2
1995,Copeland Lake,412,40.20733,-105.5695,0.8
1996,Copeland Lake,412,40.20733,-105.5695,2.2
1997,Copeland Lake,412,40.20733,-105.5695,1.8
1998,Copeland Lake,412,40.20733,-105.5695,0.6
1999,Copeland Lake,412,40.20733,-105.5695,1.1
2000,Copeland Lake,412,40.20733,-105.5695,1.2
2001,Copeland Lake,412,40.20733,-105.5695,0.7
2002,Copeland Lake,412,40.20733,-105.5695,1.1
2003,Copeland Lake,412,40.20733,-105.5695,1.6
2004,Copeland Lake,412,40.20733,-105.5695,0.8
2005,Copeland Lake,412,40.20733,-105.5695,1.9
2006,Copeland Lake,412,40.20733,-105.5695,1.6
2007,Copeland Lake,412,40.20733,-105.5695,1.7
2008,Copeland Lake,412,40.20733,-105.5695,1.7
2009,Copeland Lake,412,40.20733,-105.5695,1.2
2010,Copeland Lake,412,40.20733,-105.5695,1.2
2011,Copeland Lake,412,40.20733,-105.5695,1.9
2012,Copeland Lake,412,40.20733,-105.5695,1.2
2013,Copeland Lake,412,40.20733,-105.5695,0.6
2014,Copeland Lake,412,40.20733,-105.5695,1.8
2015,Copeland Lake,412,40.20733,-105.5695,1.3
2016,Copeland Lake,412,40.20733,-105.5695,1.1
2017,Copeland Lake,412,40.20733,-105.5695,1.8
2018,Copeland Lake,412,40.20733,-105.5695,0.8
2019,Copeland Lake,412,40.20733,-105.5695,1.9
2020,Copeland Lake,412,40.20733,-105.5695,1.4
2021,Copeland Lake,412,40.20733,-105.5695,1.2
2022,Copeland Lake,412,40.20733,-105.5695,2.1
2023,Copeland Lake,412,40.20733,-105.5695,2.3
2024,Copeland Lake,412,40.20733,-105.5695,1.5
1980,Copper Mountain,415,39.48917,-106.17154,5.8
1981,Copper Mountain,415,39.48917,-106.17154,2
1982,Copper Mountain,415,39.48917,-106.17154,6.6
1983,Copper Mountain,415,39.48917,-106.17154,6
1984,Copper Mountain,415,39.48917,-106.17154,7.3
1985,Copper Mountain,415,39.48917,-106.17154,5.2
1986,Copper Mountain,415,39.48917,-106.17154,5.2
1987,Copper Mountain,415,39.48917,-106.17154,3.6
1988,Copper Mountain,415,39.48917,-106.17154,4.4
1989,Copper Mountain,415,39.48917,-106.17154,3.7
1990,Copper Mountain,415,39.48917,-106.17154,3.8
1991,Copper Mountain,415,39.48917,-106.17154,3.6
1992,Copper Mountain,415,39.48917,-106.17154,4.2
1993,Copper Mountain,415,39.48917,-106.17154,6.2
1994,Copper Mountain,415,39.48917,-106.17154,5
1995,Copper Mountain,415,39.48917,-106.17154,6.8
1996,Copper Mountain,415,39.48917,-106.17154,7.9
1997,Copper Mountain,415,39.48917,-106.17154,7.8
1998,Copper Mountain,415,39.48917,-106.17154,4.6
1999,Copper Mountain,415,39.48917,-106.17154,5.1
2000,Copper Mountain,415,39.48917,-106.17154,4.9
2001,Copper Mountain,415,39.48917,-106.17154,4.2
2002,Copper Mountain,415,39.48917,-106.17154,3.8
2003,Copper Mountain,415,39.48917,-106.17154,5.5
2004,Copper Mountain,415,39.48917,-106.17154,3.5
2005,Copper Mountain,415,39.48917,-106.17154,4.4
2006,Copper Mountain,415,39.48917,-106.17154,6.6
2007,Copper Mountain,415,39.48917,-106.17154,5
2008,Copper Mountain,415,39.48917,-106.17154,6.9
2009,Copper Mountain,415,39.48917,-106.17154,5.6
2010,Copper Mountain,415,39.48917,-106.17154,3.9
2011,Copper Mountain,415,39.48917,-106.17154,8.8
2012,Copper Mountain,415,39.48917,-106.17154,2.5
2013,Copper Mountain,415,39.48917,-106.17154,3.6
2014,Copper Mountain,415,39.48917,-106.17154,7.4
2015,Copper Mountain,415,39.48917,-106.17154,6.1
2016,Copper Mountain,415,39.48917,-106.17154,5.6
2017,Copper Mountain,415,39.48917,-106.17154,6.3
2018,Copper Mountain,415,39.48917,-106.17154,4.2
2019,Copper Mountain,415,39.48917,-106.17154,8.1
2020,Copper Mountain,415,39.48917,-106.17154,6.1
2021,Copper Mountain,415,39.48917,-106.17154,4
2022,Copper Mountain,415,39.48917,-106.17154,4.9
2023,Copper Mountain,415,39.48917,-106.17154,5.2
2024,Copper Mountain,415,39.48917,-106.17154,5.5
1986,Crosho,426,40.16749,-107.05769,0.5
1987,Crosho,426,40.16749,-107.05769,2.2
1988,Crosho,426,40.16749,-107.05769,3.8
1989,Crosho,426,40.16749,-107.05769,2.8
1990,Crosho,426,40.16749,-107.05769,2.6
1991,Crosho,426,40.16749,-107.05769,3.2
1992,Crosho,426,40.16749,-107.05769,2.4
1993,Crosho,426,40.16749,-107.05769,4.6
1994,Crosho,426,40.16749,-107.05769,3.7
1995,Crosho,426,40.16749,-107.05769,4.4
1996,Crosho,426,40.16749,-107.05769,6.6
1997,Crosho,426,40.16749,-107.05769,4.6
1998,Crosho,426,40.16749,-107.05769,2.7
1999,Crosho,426,40.16749,-107.05769,2.2
2000,Crosho,426,40.16749,-107.05769,2.9
2001,Crosho,426,40.16749,-107.05769,2.9
2002,Crosho,426,40.16749,-107.05769,2.5
2003,Crosho,426,40.16749,-107.05769,4.1
2004,Crosho,426,40.16749,-107.05769,2.7
2005,Crosho,426,40.16749,-107.05769,2.4
2006,Crosho,426,40.16749,-107.05769,4.1
2007,Crosho,426,40.16749,-107.05769,2
2008,Crosho,426,40.16749,-107.05769,4.7
2009,Crosho,426,40.16749,-107.05769,4
2010,Crosho,426,40.16749,-107.05769,3
2011,Crosho,426,40.16749,-107.05769,5.9
2012,Crosho,426,40.16749,-107.05769,1.7
2013,Crosho,426,40.16749,-107.05769,3.5
2014,Crosho,426,40.16749,-107.05769,4.8
2015,Crosho,426,40.16749,-107.05769,3
2016,Crosho,426,40.16749,-107.05769,4.3
2017,Crosho,426,40.16749,-107.05769,2.7
2018,Crosho,426,40.16749,-107.05769,2.3
2019,Crosho,426,40.16749,-107.05769,4.2
2020,Crosho,426,40.16749,-107.05769,4.2
2021,Crosho,426,40.16749,-107.05769,2.5
2022,Crosho,426,40.16749,-107.05769,3.2
2023,Crosho,426,40.16749,-107.05769,4.9
2024,Crosho,426,40.16749,-107.05769,4
1980,Culebra #2,430,37.20939,-105.19988,5.3
1981,Culebra #2,430,37.20939,-105.19988,1.7
1982,Culebra #2,430,37.20939,-105.19988,3.4
1983,Culebra #2,430,37.20939,-105.19988,5.6
1984,Culebra #2,430,37.20939,-105.19988,6
1985,Culebra #2,430,37.20939,-105.19988,5.4
1986,Culebra #2,430,37.20939,-105.19988,2.5
1987,Culebra #2,430,37.20939,-105.19988,3.9
1988,Culebra #2,430,37.20939,-105.19988,3.1
1989,Culebra #2,430,37.20939,-105.19988,3.6
1990,Culebra #2,430,37.20939,-105.19988,3
1991,Culebra #2,430,37.20939,-105.19988,5
1992,Culebra #2,430,37.20939,-105.19988,4.7
1993,Culebra #2,430,37.20939,-105.19988,5.8
1994,Culebra #2,430,37.20939,-105.19988,4.8
1995,Culebra #2,430,37.20939,-105.19988,5.8
1996,Culebra #2,430,37.20939,-105.19988,2.7
1997,Culebra #2,430,37.20939,-105.19988,4.5
1998,Culebra #2,430,37.20939,-105.19988,4.6
1999,Culebra #2,430,37.20939,-105.19988,2.1
2000,Culebra #2,430,37.20939,-105.19988,3
2001,Culebra #2,430,37.20939,-105.19988,3.7
2002,Culebra #2,430,37.20939,-105.19988,2.2
2003,Culebra #2,430,37.20939,-105.19988,3.6
2004,Culebra #2,430,37.20939,-105.19988,3.1
2005,Culebra #2,430,37.20939,-105.19988,5.9
2006,Culebra #2,430,37.20939,-105.19988,1.9
2007,Culebra #2,430,37.20939,-105.19988,4.6
2008,Culebra #2,430,37.20939,-105.19988,4.4
2009,Culebra #2,430,37.20939,-105.19988,4.7
2010,Culebra #2,430,37.20939,-105.19988,4.4
2011,Culebra #2,430,37.20939,-105.19988,2.4
2012,Culebra #2,430,37.20939,-105.19988,2.5
2013,Culebra #2,430,37.20939,-105.19988,3.8
2014,Culebra #2,430,37.20939,-105.19988,3.7
2015,Culebra #2,430,37.20939,-105.19988,3.8
2016,Culebra #2,430,37.20939,-105.19988,4.4
2017,Culebra #2,430,37.20939,-105.19988,6.3
2018,Culebra #2,430,37.20939,-105.19988,2.2
2019,Culebra #2,430,37.20939,-105.19988,4.7
2020,Culebra #2,430,37.20939,-105.19988,5.2
2021,Culebra #2,430,37.20939,-105.19988,5
2022,Culebra #2,430,37.20939,-105.19988,2.2
2023,Culebra #2,430,37.20939,-105.19988,3.7
2024,Culebra #2,430,37.20939,-105.19988,3.3
1980,Cumbres Trestle,431,37.01877,-106.45275,1.7
1981,Cumbres Trestle,431,37.01877,-106.45275,3.2
1982,Cumbres Trestle,431,37.01877,-106.45275,10.4
1983,Cumbres Trestle,431,37.01877,-106.45275,12.4
1984,Cumbres Trestle,431,37.01877,-106.45275,13.5
1985,Cumbres Trestle,431,37.01877,-106.45275,14
1986,Cumbres Trestle,431,37.01877,-106.45275,10.1
1987,Cumbres Trestle,431,37.01877,-106.45275,8
1988,Cumbres Trestle,431,37.01877,-106.45275,7.1
1989,Cumbres Trestle,431,37.01877,-106.45275,9.4
1990,Cumbres Trestle,431,37.01877,-106.45275,3.7
1991,Cumbres Trestle,431,37.01877,-106.45275,11.3
1992,Cumbres Trestle,431,37.01877,-106.45275,7.8
1993,Cumbres Trestle,431,37.01877,-106.45275,13.1
1994,Cumbres Trestle,431,37.01877,-106.45275,10
1995,Cumbres Trestle,431,37.01877,-106.45275,13.9
1996,Cumbres Trestle,431,37.01877,-106.45275,6.6
1997,Cumbres Trestle,431,37.01877,-106.45275,11.8
1998,Cumbres Trestle,431,37.01877,-106.45275,8.4
1999,Cumbres Trestle,431,37.01877,-106.45275,5.4
2000,Cumbres Trestle,431,37.01877,-106.45275,3.8
2001,Cumbres Trestle,431,37.01877,-106.45275,8.6
2002,Cumbres Trestle,431,37.01877,-106.45275,3.9
2003,Cumbres Trestle,431,37.01877,-106.45275,7.9
2004,Cumbres Trestle,431,37.01877,-106.45275,8
2005,Cumbres Trestle,431,37.01877,-106.45275,11.5
2006,Cumbres Trestle,431,37.01877,-106.45275,4.9
2007,Cumbres Trestle,431,37.01877,-106.45275,6.9
2008,Cumbres Trestle,431,37.01877,-106.45275,13.2
2009,Cumbres Trestle,431,37.01877,-106.45275,11.8
2010,Cumbres Trestle,431,37.01877,-106.45275,10.6
2011,Cumbres Trestle,431,37.01877,-106.45275,9.5
2012,Cumbres Trestle,431,37.01877,-106.45275,5.2
2013,Cumbres Trestle,431,37.01877,-106.45275,6.4
2014,Cumbres Trestle,431,37.01877,-106.45275,6.2
2015,Cumbres Trestle,431,37.01877,-106.45275,5.8
2016,Cumbres Trestle,431,37.01877,-106.45275,8.7
2017,Cumbres Trestle,431,37.01877,-106.45275,15.7
2018,Cumbres Trestle,431,37.01877,-106.45275,3.7
2019,Cumbres Trestle,431,37.01877,-106.45275,11.6
2020,Cumbres Trestle,431,37.01877,-106.45275,7.5
2021,Cumbres Trestle,431,37.01877,-106.45275,7.1
2022,Cumbres Trestle,431,37.01877,-106.45275,8.8
2023,Cumbres Trestle,431,37.01877,-106.45275,11.2
2024,Cumbres Trestle,431,37.01877,-106.45275,6.7
1980,Deadman Hill,438,40.80572,-105.77018,8
1981,Deadman Hill,438,40.80572,-105.77018,5
1982,Deadman Hill,438,40.80572,-105.77018,8.7
1983,Deadman Hill,438,40.80572,-105.77018,9.6
